time,position,velocity,acceleration,current,voltage
19122,54346,714.577,0.125019,212,11913
19132,54382,715.593,0.101596,209,11913
19142,54416,716.419,0.0825609,211,11889
19152,54452,714.592,-0.18272,214,11895
19162,54488,713.107,-0.148486,216,11913
19172,54524,711.9,-0.120666,218,11913
19182,54560,713.418,0.151755,208,11919
19192,54596,714.651,0.123322,202,11932
19202,54632,715.653,0.100216,198,11919
19212,54667,716.468,0.08144,200,11901
19222,54703,715.88,-0.0587248,199,11913
19232,54739,715.403,-0.0477221,200,11926
19242,54774,715.015,-0.038781,204,11926
19252,54810,714.7,-0.031515,205,11895
19262,54846,714.444,-0.0256104,204,11907
19272,54882,714.236,-0.020812,203,11919
19282,54918,715.316,0.107994,207,11919
19292,54953,716.194,0.0877599,211,11907
19302,54988,715.658,-0.0535889,212,11913
19312,55024,713.973,-0.168455,208,11919
19322,55060,712.604,-0.136893,205,11926
19332,55096,712.741,0.0136612,207,11919
19342,55132,714.101,0.136008,207,11913
19352,55168,715.206,0.110526,207,11901
19362,55204,716.104,0.0898176,207,11913
19372,55240,716.834,0.0729894,209,11913
19382,55276,717.427,0.0593142,214,11907
19392,55310,717.909,0.0482011,213,11913
19402,55346,715.803,-0.210642,210,11919
19412,55382,714.091,-0.171176,205,11932
19422,55418,712.7,-0.139105,208,11901
19432,55454,714.068,0.13677,203,11926
19442,55490,715.179,0.111145,201,11907
19452,55526,716.082,0.0903209,204,11913
19462,55561,716.816,0.0733984,205,11913
19472,55597,716.164,-0.0652597,202,11926
19482,55632,715.634,-0.0530327,201,11913
19492,55668,713.954,-0.168003,201,11919
19502,55704,713.837,-0.0116196,197,11919
19512,55740,713.743,-0.00944258,200,11913
19522,55776,714.915,0.117233,201,11913
19532,55812,715.868,0.0952681,203,11913
19542,55847,716.642,0.0774188,209,11895
19552,55883,716.022,-0.0619926,212,11913
19562,55918,715.518,-0.0503777,207,11926
19572,55954,713.86,-0.165845,202,11932
19582,55990,713.761,-0.00986632,207,11913
19592,56026,713.681,-0.00801777,203,11913
19602,56062,714.865,0.118391,196,11926
19612,56098,715.827,0.0962091,202,11913
19622,56134,716.609,0.0781834,207,11907
19632,56170,717.244,0.063535,204,11926
19642,56206,717.761,0.0516311,197,11932
19652,56240,718.18,0.0419576,202,11907
19662,56277,716.023,-0.215716,199,11926
19672,56312,715.519,-0.0503934,199,11913
19682,56348,713.86,-0.165858,198,11913
19692,56384,715.011,0.11503,198,11913
19702,56420,714.696,-0.0314285,197,11932
19712,56454,715.69,0.0993661,206,11882
19722,56491,714,-0.169064,214,11901
19732,56526,713.875,-0.0124817,211,11913
19742,56562,712.524,-0.135049,209,11944
19752,56598,713.925,0.140066,210,11919
19762,56634,713.814,-0.011083,198,11926
19772,56670,714.973,0.1159,192,11913
19782,56706,715.915,0.0941848,200,11895
19792,56741,716.68,0.0765384,207,11895
19802,56777,716.053,-0.062708,214,11919
19812,56814,715.544,-0.0509591,215,11926
19822,56850,716.379,0.0834948,208,11938
19832,56886,718.306,0.192758,198,11944
19842,56920,719.873,0.156643,202,11895
19852,56956,717.398,-0.247425,203,11895
19862,56992,715.388,-0.201067,205,11907
19872,57028,713.754,-0.163395,206,11932
19882,57064,714.924,0.117031,212,11919
19892,57100,715.875,0.0951039,201,11926
19902,57136,716.648,0.0772853,196,11913
19912,57172,717.276,0.0628052,197,11901
19922,57206,717.786,0.051038,204,11901
19932,57242,715.703,-0.208337,208,11913
19942,57278,714.01,-0.169303,207,11926
19952,57314,712.634,-0.137583,206,11926
19962,57351,714.014,0.138007,195,11944
19972,57386,716.385,0.237057,200,11882
19982,57422,717.062,0.0677356,202,11901
19992,57458,717.613,0.0550447,203,11913
20002,57494,716.811,-0.0801747,201,11944
20012,57530,717.408,0.059753,203,11938
20022,57566,717.894,0.0485577,199,11919
20032,57602,718.288,0.03946,185,11938
20042,57638,718.609,0.0320668,184,11913
20052,57672,718.87,0.0260588,201,11882
20062,57708,716.583,-0.228636,207,11901
20072,57744,714.725,-0.185799,207,11932
20082,57780,714.648,-0.00775642,202,11944
20092,57816,714.699,0.0051514,206,11938
20102,57852,714.75,0.00510182,186,11944
20112,57888,714.801,0.00505271,179,11938
20122,57924,714.851,0.00500408,184,11901
20132,57958,714.9,0.00495592,192,11907
20142,57994,714.821,-0.00792495,196,11913
20152,58030,714.743,-0.00784867,198,11926
20162,58066,714.665,-0.00777313,200,11932
20172,58102,714.716,0.00513485,197,11919
20182,58138,714.767,0.00508543,206,11889
20192,58174,714.818,0.00503648,208,11901
20202,58210,714.867,0.00498801,210,11913
20212,58246,714.917,0.00494,211,11932
20222,58282,714.966,0.00489245,210,11926
20232,58318,715.014,0.00484536,197,11938
20242,58354,715.062,0.00479873,192,11919
20252,58389,715.11,0.00475254,196,11907
20262,58424,715.093,-0.00170979,197,11913
20272,58460,715.012,-0.00810992,201,11913
20282,58496,714.931,-0.00803186,204,11919
20292,58532,714.632,-0.0299383,199,11932
20302,58568,715.638,0.100577,198,11913
20312,58604,716.455,0.0817331,198,11901
20322,58640,717.119,0.0664196,205,11895
20332,58675,717.659,0.0539753,204,11919
20342,58712,716.848,-0.0810437,209,11913
20352,58747,717.439,0.0590468,204,11926
20362,58784,716.67,-0.0769224,202,11919
20372,58819,718.543,0.187302,191,11932
20382,58855,717.567,-0.0976031,192,11907
20392,58890,718.023,0.04559,203,11889
20402,58926,715.895,-0.212764,206,11913
20412,58962,715.415,-0.0479946,205,11932
20422,58998,715.025,-0.0390024,203,11932
20432,59034,715.957,0.0932113,203,11932
20442,59070,716.715,0.0757473,188,11932
20452,59106,717.33,0.0615553,179,11944
20462,59142,717.83,0.0500224,183,11907
20472,59178,718.237,0.0406502,192,11907
20482,59213,718.567,0.033034,193,11919
20492,59249,717.587,-0.0980614,194,11926
20502,59285,716.79,-0.0796887,196,11926
20512,59321,716.142,-0.0647583,200,11913
20522,59356,716.865,0.072281,201,11901
20532,59392,716.203,-0.0661677,204,11913
20542,59428,715.666,-0.0537706,202,11926
20552,59464,715.229,-0.0436962,206,11913
20562,59500,716.123,0.0893969,203,11919
20572,59536,716.849,0.0726476,197,11919
20582,59571,717.439,0.0590364,200,11907
20592,59608,716.67,-0.0769309,204,11895
20602,59643,717.294,0.0623891,203,11919
20612,59679,716.552,-0.0742063,198,11926
20622,59715,717.198,0.0646032,195,11956
20632,59751,716.474,-0.0724071,183,11926
20642,59787,717.135,0.0660653,180,11913
20652,59822,717.671,0.0536873,187,11895
20662,59858,716.859,-0.0812777,198,11901
20672,59894,716.198,-0.0660496,204,11913
20682,59930,715.661,-0.0536746,212,11919
20692,59966,716.474,0.0812881,210,11932
20702,60002,717.135,0.066058,201,11926
20712,60038,717.672,0.0536814,193,11926
20722,60074,718.108,0.0436237,191,11913
20732,60109,718.462,0.0354504,194,11907
20742,60145,717.501,-0.0960978,196,11926
20752,60180,716.72,-0.078093,196,11926
20762,60217,714.837,-0.188368,194,11926
20772,60252,715.804,0.0967372,194,11926
20782,60288,715.341,-0.0462937,191,11913
20792,60324,716.214,0.0872861,192,11907
20802,60360,715.674,-0.053974,200,11901
20812,60396,716.485,0.0810448,199,11932
20822,60432,717.143,0.0658603,201,11926
20832,60468,717.679,0.0535207,197,11926
20842,60504,718.114,0.0434931,197,11907
20852,60540,718.467,0.0353443,193,11913
20862,60576,718.754,0.0287222,193,11919
20872,60612,718.988,0.0233408,193,11932
20882,60647,719.177,0.0189677,197,11919
20892,60683,718.082,-0.109492,200,11913
20902,60719,717.193,-0.0889779,194,11938
20912,60755,716.47,-0.0723071,196,11907
20922,60790,717.131,0.0661466,206,11895
20932,60826,716.419,-0.0711528,209,11901
20942,60862,715.841,-0.0578217,205,11919
20952,60898,715.371,-0.0469883,203,11926
20962,60934,716.239,0.0867217,202,11938
20972,60970,716.943,0.0704735,198,11901
20982,61006,717.516,0.0572697,198,11907
20992,61042,717.981,0.0465397,192,11926
21002,61078,718.36,0.03782,191,11932
21012,61114,718.667,0.0307341,195,11926
21022,61150,718.917,0.0249758,191,11926
21032,61186,719.12,0.0202963,186,11919
21042,61222,719.285,0.0164936,184,11932
21052,61256,719.419,0.0134034,197,11895
21062,61292,717.029,-0.23892,199,11913
21072,61328,715.088,-0.194156,200,11926
21082,61364,713.51,-0.157779,198,11926
21092,61400,714.726,0.121595,202,11926
21102,61436,715.714,0.0988127,196,11926
21112,61472,716.517,0.0802992,185,11932
21122,61508,717.17,0.0652544,193,11901
21132,61544,717.7,0.0530284,196,11907
21142,61580,718.131,0.043093,199,11907
21152,61616,718.481,0.0350191,192,11944
21162,61652,718.766,0.028458,196,11932
21172,61688,718.997,0.0231261,191,11932
21182,61724,719.007,0.00096543,194,11907
21192,61759,719.016,0.000956138,195,11907
21202,61794,718.961,-0.00546965,194,11919
21212,61831,718.843,-0.0118336,198,11932
21222,61866,718.79,-0.00530311,199,11926
21232,61903,717.768,-0.102238,193,11932
21242,61938,719.435,0.16673,187,11926
21252,61974,718.292,-0.114321,190,11913
21262,62010,718.612,0.0320045,202,11895
21272,62046,717.623,-0.0988981,205,11907
21282,62082,718.068,0.0445376,205,11919
21292,62118,718.43,0.0361931,205,11932
21302,62154,718.724,0.029412,197,11907
21312,62190,718.963,0.0239014,181,11882
21322,62226,719.158,0.0194232,176,11907
21332,62261,719.315,0.0157841,179,11919
21342,62298,718.195,-0.112079,177,11926
21352,62333,718.533,0.0338259,188,11913
21362,62370,717.559,-0.0974179,194,11926
21372,62405,719.265,0.170647,194,11926
21382,62442,718.154,-0.111138,192,11919
21392,62476,719.749,0.159497,209,11882
21402,62512,717.298,-0.245105,210,11907
21412,62548,716.555,-0.0742759,211,11919
21422,62584,714.702,-0.185266,212,11919
21432,62620,715.695,0.0992579,210,11938
21442,62656,716.501,0.080661,194,11944
21452,62692,717.157,0.0655484,182,11944
21462,62728,717.69,0.0532673,186,11907
21472,62764,718.122,0.0432872,191,11907
21482,62799,718.474,0.0351769,194,11919
21492,62836,717.511,-0.09632,195,11926
21502,62872,717.977,0.0466327,198,11932
21512,62908,718.356,0.0378956,192,11938
21522,62943,719.913,0.155702,194,11901
21532,62979,718.681,-0.123283,195,11913
21542,63014,717.679,-0.100185,195,11926
21552,63050,715.615,-0.20632,195,11926
21562,63087,715.188,-0.0427581,199,11926
21572,63123,716.089,0.0901592,186,11950
21582,63159,718.071,0.198173,183,11919
21592,63194,719.682,0.161044,185,11907
21602,63230,718.492,-0.118942,195,11907
21612,63266,717.526,-0.096657,191,11926
21622,63302,716.74,-0.0785474,195,11932
21632,63338,717.351,0.0610754,189,11938
21642,63374,717.847,0.0496324,186,11938
21652,63410,718.251,0.0403333,171,11944
21662,63446,718.578,0.0327765,173,11919
21672,63482,718.845,0.0266355,179,11919
21682,63518,719.061,0.0216451,188,11919
21692,63553,719.237,0.0175897,194,11919
21702,63590,718.131,-0.110612,198,11932
21712,63625,718.481,0.0350183,198,11932
21722,63662,717.517,-0.0964489,195,11907
21732,63696,719.231,0.171434,200,11907
21742,63732,716.877,-0.235404,194,11932
21752,63768,716.213,-0.0663929,195,11926
21762,63804,714.424,-0.17886,196,11919
21772,63841,715.469,0.104464,197,11919
21782,63877,717.567,0.209798,189,11919
21792,63913,719.272,0.17049,189,11919
21802,63948,720.657,0.138547,193,11913
21812,63984,719.285,-0.137223,197,11926
21822,64020,718.17,-0.111513,195,11919
21832,64056,717.264,-0.0906202,196,11919
21842,64092,717.776,0.0512645,195,11919
21852,64128,718.193,0.0416597,195,11913
21862,64164,718.532,0.0338543,193,11919
21872,64200,718.807,0.0275114,194,11926
21882,64236,719.03,0.0223569,197,11907
21892,64272,719.212,0.0181681,201,11913
21902,64308,719.36,0.0147641,195,11932
21912,64343,719.48,0.0119979,192,11926
21922,64380,718.328,-0.115156,193,11919
21932,64415,718.641,0.0313256,191,11913
21942,64450,717.647,-0.0994498,191,11926
21952,64486,716.839,-0.0808169,191,11926
21962,64524,714.933,-0.190581,192,11932
21972,64559,717.131,0.219845,190,11919
21982,64594,718.918,0.178655,191,11926
21992,64630,719.121,0.0202758,189,11926
22002,64666,716.787,-0.233336,190,11919
22012,64702,716.14,-0.0647117,193,11913
22022,64738,716.863,0.0723189,193,11926
22032,64774,717.451,0.0587692,194,11926
22042,64810,717.929,0.0477583,192,11926
22052,64846,718.317,0.0388103,196,11913
22062,64882,718.632,0.0315388,200,11913
22072,64918,718.888,0.0256297,198,11932
22082,64954,719.097,0.0208278,197,11913
22092,64989,719.266,0.0169255,201,11913
22102,65025,718.154,-0.111152,204,11913
22112,65061,717.251,-0.0903265,196,11919
22122,65097,716.517,-0.073403,196,11926
22132,65134,717.17,0.0652559,188,11950
22142,65169,718.949,0.177936,188,11926
22152,65206,719.146,0.0196917,182,11926
22162,65241,720.555,0.140908,190,11907
22172,65277,719.202,-0.135304,190,11919
22182,65312,719.351,0.0149523,199,11913
22192,65348,716.975,-0.237662,194,11889
22202,65384,716.293,-0.0682273,186,11889
22212,65420,715.738,-0.0554442,177,11938
22222,65456,716.537,0.07985,170,11932
22232,65492,717.186,0.0648893,170,11932
22242,65528,717.713,0.0527317,171,11926
22252,65564,718.141,0.0428519,185,11901
22262,65600,718.49,0.0348232,194,11907
22272,65635,718.773,0.0282988,202,11907
22282,65671,717.753,-0.101909,202,11926
22292,65708,716.925,-0.0828158,199,11932
22302,65744,717.501,0.0576067,194,11944
22312,65780,719.219,0.17172,187,11919
22322,65816,720.614,0.139546,185,11919
22332,65851,720.499,-0.0115051,189,11913
22342,65887,719.156,-0.134256,192,11919
22352,65923,718.065,-0.109102,198,11919
22362,65959,717.179,-0.0886604,196,11926
22372,65994,717.707,0.0528571,192,11932
22382,66031,716.888,-0.0819524,182,11944
22392,66067,717.471,0.0583084,180,11926
22402,66103,717.945,0.0473838,173,11876
22412,66138,719.579,0.163412,176,11876
22422,66174,718.409,-0.117017,179,11913
22432,66210,717.458,-0.0950928,186,11907
22442,66246,716.685,-0.0772763,188,11919
22452,66282,717.306,0.0621084,185,11938
22462,66318,717.811,0.0504718,186,11932
22472,66354,718.221,0.0410154,176,11938
22482,66390,718.554,0.0333308,181,11919
22492,66426,718.825,0.027086,177,11932
22502,66462,719.045,0.0220112,184,11919
22512,66498,719.224,0.0178872,185,11932
22522,66533,719.37,0.0145358,194,11919
22532,66570,718.239,-0.113094,193,11919
22542,66606,718.569,0.0330016,187,11932
22552,66642,718.837,0.0268184,186,11926
22562,66678,720.304,0.1467,187,11926
22572,66714,720.247,-0.00569186,181,11938
22582,66750,720.201,-0.00462544,179,11926
22592,66785,720.163,-0.00375882,187,11901
22602,66820,718.883,-0.127961,195,11901
22612,66856,716.595,-0.228892,197,11913
22622,66892,714.734,-0.186007,200,11932
22632,66929,714.472,-0.0262508,196,11932
22642,66965,716.757,0.22848,190,11895
22652,67000,718.613,0.185672,183,11864
22662,67036,718.873,0.0259785,186,11901
22672,67072,717.835,-0.103795,188,11919
22682,67108,716.992,-0.0843481,191,11913
22692,67144,717.555,0.0563615,196,11919
22702,67180,718.013,0.0458017,195,11932
22712,67216,718.386,0.0372203,188,11938
22722,67252,718.688,0.0302467,187,11907
22732,67288,718.934,0.0245797,199,11895
22742,67324,719.134,0.0199745,195,11926
22752,67360,719.296,0.0162321,196,11938
22762,67396,719.428,0.0131908,193,11938
22772,67432,719.535,0.0107194,192,11944
22782,67468,719.622,0.00871104,179,11932
22792,67504,719.693,0.00707894,176,11932
22802,67540,719.75,0.00575264,183,11907
22812,67576,719.797,0.00467483,192,11907
22822,67611,719.835,0.00379895,191,11938
22832,67648,718.617,-0.121819,190,11932
22842,67683,718.876,0.0259111,192,11932
22852,67720,717.838,-0.10385,189,11919
22862,67754,719.492,0.16542,189,11919
22872,67791,717.089,-0.240292,190,11926
22882,67826,717.634,0.0545416,190,11932
22892,67862,715.579,-0.20549,194,11926
22902,67898,716.408,0.0828231,192,11932
22912,67934,715.832,-0.0576008,181,11938
22922,67971,716.613,0.0780975,177,11932
22932,68006,718.496,0.188371,188,11901
22942,68042,718.778,0.0281721,189,11919
22952,68078,719.007,0.0228938,192,11919
22962,68114,717.944,-0.106302,191,11938
22972,68150,718.329,0.038521,189,11932
22982,68187,718.642,0.0313038,187,11926
22992,68222,720.146,0.150345,190,11895
23002,68258,720.118,-0.00272982,197,11901
23012,68294,720.096,-0.00221836,196,11919
23022,68330,718.829,-0.126709,203,11926
23032,68366,719.049,0.0219374,197,11950
23042,68402,719.227,0.0178272,188,11944
23052,68438,719.372,0.0144871,172,11913
23062,68474,719.489,0.0117728,175,11852
23072,68509,719.585,0.00956707,181,11907
23082,68545,718.414,-0.117132,184,11913
23092,68581,717.462,-0.0951859,186,11944
23102,68617,716.688,-0.077352,192,11926
23112,68654,717.309,0.0620469,191,11932
23122,68690,717.399,0.00900681,179,11950
23132,68726,717.488,0.00892012,176,11938
23142,68762,717.576,0.00883427,183,11907
23152,68798,717.6,0.00233266,184,11932
23162,68833,717.623,0.00231021,190,11919
23172,68870,717.582,-0.00412861,190,11926
23182,68905,717.605,0.00232771,197,11919
23192,68941,717.564,-0.00411128,194,11913
23202,68976,717.587,0.00234487,192,11913
23212,69013,717.482,-0.0105109,194,11932
23222,69048,717.506,0.00242347,192,11926
23232,69085,716.724,-0.0781846,189,11938
23242,69120,718.587,0.186276,183,11938
23252,69156,717.603,-0.0984366,185,11907
23262,69192,718.052,0.0449126,184,11919
23272,69228,717.168,-0.0884084,191,11913
23282,69264,717.699,0.053062,189,11932
23292,69300,718.13,0.0431203,192,11938
23302,69336,718.48,0.0350413,185,11950
23312,69372,718.765,0.028476,180,11938
23322,69409,718.996,0.0231407,176,11932
23332,69444,720.433,0.143711,181,11919
23342,69480,720.352,-0.00812055,181,11926
23352,69516,720.286,-0.00659909,183,11926
23362,69552,718.984,-0.130269,186,11932
23372,69588,719.174,0.0190444,183,11932
23382,69624,719.329,0.0154763,176,11938
23392,69660,719.455,0.0125766,174,11932
23402,69696,719.557,0.0102203,184,11901
23412,69732,719.64,0.00830542,187,11919
23422,69768,719.707,0.00674932,191,11913
23432,69804,719.762,0.00548478,196,11926
23442,69840,719.807,0.00445715,196,11926
23452,69876,719.843,0.00362206,189,11938
23462,69912,719.872,0.00294344,190,11907
23472,69947,719.896,0.00239196,191,11907
23482,69983,719.833,-0.00631673,195,11919
23492,70019,719.771,-0.00625593,191,11932
23502,70055,719.709,-0.00619572,192,11944
23512,70092,719.711,0.000280499,182,11944
23522,70128,719.778,0.00669438,184,11919
23532,70164,719.845,0.00662995,179,11926
23542,70200,719.91,0.00656614,178,11938
23552,70235,719.911,8.63556e-05,179,11932
23562,70271,719.848,-0.00633106,190,11913
23572,70307,719.785,-0.00627012,186,11932
23582,70343,719.723,-0.00620978,184,11932
23592,70378,719.726,0.000266578,187,11913
23602,70414,718.528,-0.119767,192,11926
23612,70450,717.555,-0.0973275,189,11932
23622,70487,716.764,-0.0790923,182,11944
23632,70522,718.619,0.185539,188,11926
23642,70558,718.878,0.0258702,189,11926
23652,70594,719.088,0.0210232,188,11932
23662,70630,718.01,-0.107822,184,11938
23672,70666,718.383,0.0372857,189,11932
23682,70702,718.686,0.0302999,187,11913
23692,70738,718.932,0.0246229,187,11919
23702,70774,719.132,0.0200096,189,11926
23712,70810,719.295,0.0162606,187,11932
23722,70846,719.427,0.013214,184,11932
23732,70882,719.534,0.0107383,187,11926
23742,70918,719.622,0.00872635,180,11938
23752,70954,719.692,0.00709139,176,11926
23762,70990,719.75,0.00576275,189,11901
23772,71026,719.797,0.00468304,199,11901
23782,71061,719.835,0.00380563,199,11919
23792,71098,718.617,-0.121814,202,11926
23802,71134,718.876,0.0259155,197,11944
23812,71170,719.087,0.02106,188,11944
23822,71206,720.507,0.14202,176,11932
23832,71242,720.412,-0.00949463,180,11907
23842,71277,720.335,-0.00771573,183,11913
23852,71313,719.023,-0.131176,190,11919
23862,71348,717.957,-0.106599,193,11932
23872,71385,717.848,-0.0108667,194,11932
23882,71421,717.869,0.00207105,190,11944
23892,71458,717.889,0.00205111,178,11938
23902,71494,718.038,0.0148645,177,11938
23912,71530,718.121,0.00830489,175,11932
23922,71566,718.203,0.00822495,181,11919
23932,71601,718.221,0.00172921,184,11919
23942,71637,718.174,-0.00470402,193,11913
23952,71672,718.127,-0.00465875,192,11926
23962,71710,718.017,-0.0110305,191,11938
23972,71746,718.1,0.00832543,186,11932
23982,71781,718.182,0.0082453,186,11913
23992,71816,718.264,0.00816594,190,11907
24002,71852,716.091,-0.217289,191,11919
24012,71888,714.325,-0.176578,193,11919
24022,71924,714.14,-0.0185883,196,11932
24032,71960,715.238,0.109801,197,11938
24042,71996,716.13,0.0892285,186,11938
24052,72033,716.855,0.0725107,177,11950
24062,72068,718.693,0.183831,187,11907
24072,72104,718.938,0.0244826,185,11913
24082,72140,719.137,0.0198956,188,11926
24092,72176,718.05,-0.108738,188,11932
24102,72213,718.415,0.0365411,192,11926
24112,72249,719.961,0.154601,185,11950
24122,72284,721.217,0.125635,182,11926
24132,72321,720.989,-0.0228101,183,11919
24142,72356,720.804,-0.0185364,182,11932
24152,72392,719.404,-0.13997,181,11926
24162,72428,719.516,0.0111612,187,11926
24172,72464,718.358,-0.115836,187,11913
24182,72500,718.665,0.030773,188,11926
24192,72536,718.915,0.0250074,193,11919
24202,72590,719.119,0.020322,194,11932
24212,72626,719.284,0.0165145,191,11932
24222,72662,719.418,0.0134204,193,11907
24232,72698,719.424,0.000560251,198,11919
24242,72734,719.429,0.000554859,193,11932
24252,72770,719.435,0.000549518,192,11932
24262,72806,719.44,0.000544229,194,11919
24272,72842,719.445,0.000538991,195,11932
24282,72878,719.451,0.000533804,185,11938
24292,72896,719.456,0.000528666,180,11932
24302,72932,719.461,0.000523577,177,11938
24312,72968,719.466,0.000518538,180,11932
24322,73022,719.472,0.000513547,185,11907
24332,73058,719.477,0.000508604,189,11907
24342,73092,719.482,0.000503709,196,11919
24352,73130,719.358,-0.0123343,200,11938
24362,73165,719.365,0.000617577,197,11938
24372,73202,719.306,-0.00580495,191,11944
24382,73238,719.441,0.0135007,178,11950
24392,73274,719.447,0.000537563,178,11919
24402,73310,719.516,0.00694897,178,11926
24412,73346,719.521,0.000465506,180,11919
24422,73382,719.526,0.000461025,177,11938
24432,73417,719.53,0.000456588,184,11919
24442,73454,719.471,-0.00596439,186,11932
24452,73490,719.476,0.0005096,180,11926
24462,73526,719.481,0.000504695,177,11950
24472,73562,719.55,0.00691642,175,11852
24482,73598,719.554,0.000433268,176,11907
24492,73634,719.558,0.000429098,175,11919
24502,73670,719.563,0.000424968,176,11926
24512,73706,719.567,0.000420877,179,11913
24522,73742,719.571,0.000416826,187,11913
24532,73778,719.575,0.000412814,186,11944
24542,73814,719.579,0.000408841,185,11938
24552,73850,719.583,0.000404906,183,11938
24562,73886,719.587,0.000401009,183,11926
24572,73922,719.591,0.000397149,183,11926
24582,73958,719.595,0.000393327,178,11932
24592,73993,719.599,0.000389541,185,11919
24602,74029,719.539,-0.00603079,189,11907
24612,74065,719.479,-0.00597275,190,11932
24622,74101,719.42,-0.00591526,180,11870
24632,74138,719.426,0.000558258,181,11913
24642,74174,719.495,0.00696947,181,11926
24652,74210,719.564,0.00690239,174,11932
24662,74245,719.633,0.00683595,174,11926
24672,74282,719.572,-0.00606301,179,11926
24682,74317,719.576,0.00041193,187,11919
24692,74354,719.516,-0.00600862,187,11913
24702,74390,720.856,0.133974,187,11932
24712,74426,720.695,-0.0160339,183,11932
24722,74462,721.814,0.111876,183,11919
24732,74498,721.474,-0.0339909,183,11919
24742,74534,721.198,-0.0276224,184,11919
24752,74569,720.974,-0.0224471,186,11919
24762,74604,719.542,-0.143148,193,11913
24772,74640,717.13,-0.241234,198,11913
24782,74677,715.169,-0.196036,195,11932
24792,74713,716.074,0.0905053,194,11932
24802,74750,718.059,0.198455,187,11944
24812,74786,720.921,0.286178,180,11950
24822,74822,721.997,0.107654,175,11926
24832,74856,722.872,0.087484,177,11907
24842,74893,719.836,-0.303626,184,11913
24852,74928,718.618,-0.121832,189,11919
24862,74964,716.378,-0.223912,196,11919
24872,75002,717.057,0.0678524,198,11932
24882,75038,718.857,0.180046,188,11956
24892,75074,721.57,0.271219,183,11938
24902,75110,723.774,0.220403,181,11913
24912,75146,723.067,-0.0707037,182,11919
24922,75181,722.492,-0.0574567,183,11913
24932,75217,720.776,-0.171598,189,11926
24942,75253,719.382,-0.139447,194,11932
24952,75289,718.248,-0.113321,192,11944
24962,75325,718.577,0.0328173,182,11950
24972,75362,718.843,0.0266687,178,11938
24982,75397,720.309,0.146578,174,11926
24992,75434,720.251,-0.00579077,175,11919
25002,75469,721.453,0.1202,180,11919
25012,75505,719.932,-0.152133,186,11913
25022,75540,719.945,0.001277,195,11926
25032,75577,717.457,-0.248775,190,11944
25042,75614,717.933,0.047648,189,11938
25052,75649,719.57,0.163627,182,11919
25062,75684,720.899,0.13297,187,11919
25072,75721,720.826,-0.00728216,179,11932
25082,75758,720.754,-0.00721207,180,11932
25092,75793,720.811,0.00569051,181,11932
25102,75830,721.908,0.109706,187,11932
25112,75866,722.8,0.0891517,183,11919
25122,75902,722.275,-0.0524579,185,11913
25132,75936,723.098,0.0822768,192,11913
25142,75972,720.019,-0.307857,197,11907
25152,76008,717.518,-0.250177,198,11932
25162,76045,715.485,-0.203304,195,11932
25172,76081,717.58,0.209505,193,11932
25182,76117,719.282,0.170253,187,11919
25192,76152,720.666,0.138354,187,11926
25202,76189,717.565,-0.310102,184,11919
25212,76225,718.595,0.102991,184,11932
25222,76261,719.189,0.0594341,186,11919
25232,76297,722.351,0.316243,189,11932
25242,76333,721.357,-0.0994465,184,11932
25252,76370,720.783,-0.0573888,180,11938
25262,76405,723.271,0.248827,184,11913
25272,76442,721.888,-0.138351,184,11926
25282,76477,723.909,0.202105,182,11919
25292,76514,719.436,-0.447259,181,11956
25302,76550,722.494,0.305785,180,11932
25312,76586,721.439,-0.105482,183,11913
25322,76620,723.65,0.221073,183,11919
25332,76657,716.467,-0.718258,188,11919
25342,76692,715.142,-0.132549,188,11919
25352,76729,711.558,-0.358437,194,11932
25362,76765,717.948,0.638988,188,11938
25372,76801,718.816,0.0868035,184,11919
25382,76837,722.136,0.332038,180,11926
25392,76872,721.233,-0.0903319,189,11889
25402,76908,719.753,-0.148,193,11919
25412,76944,718.55,-0.120271,197,11919
25422,76980,717.573,-0.0977371,200,11926
25432,77016,718.027,0.0454811,202,11919
25442,77052,718.397,0.0369598,197,11932
25452,77088,718.697,0.030035,185,11938
25462,77126,718.941,0.0244077,180,11950
25472,77161,721.638,0.269647,176,11938
25482,77197,722.58,0.09422,174,11919
25492,77233,723.346,0.076567,176,11926
25502,77269,721.47,-0.187591,178,11926
25512,77304,721.194,-0.0275378,186,11919
25522,77340,719.722,-0.147285,194,11913
25532,77376,718.525,-0.119689,194,11932
25542,77412,717.552,-0.0972645,186,11944
25552,77448,718.011,0.0458651,185,11932
25562,77484,718.383,0.0372719,187,11913
25572,77520,718.686,0.0302886,184,11932
25582,77556,718.932,0.0246138,181,11926
25592,77592,719.132,0.0200022,184,11932
25602,77628,719.295,0.0162546,189,11926
25612,77664,719.427,0.0132091,186,11919
25622,77700,719.534,0.0107343,181,11944
25632,77738,719.622,0.0087231,178,11932
25642,77773,722.191,0.256901,184,11919
25652,77809,723.029,0.0838621,180,11938
25662,77845,723.711,0.0681498,177,11938
25672,77882,721.766,-0.194431,170,11864
25682,77917,722.685,0.0918098,174,11901
25692,77953,722.182,-0.0502979,178,11913
25702,77989,721.773,-0.0408741,176,11932
25712,78026,720.192,-0.158122,180,11938
25722,78061,721.405,0.121316,186,11926
25732,78096,721.142,-0.02632,193,11913
25742,78133,719.679,-0.146295,188,11932
25752,78169,718.49,-0.118885,188,11926
