time,position,velocity,acceleration,current,voltage
6882,7914,408.435,0.112944,606,8279
6892,7936,411.851,0.341595,649,8901
6902,7956,415.876,0.4025,674,9043
6912,7977,417.897,0.202182,747,9111
6922,7998,418.291,0.039395,777,9012
6932,8018,417.362,-0.0928922,818,9203
6942,8038,416.608,-0.075488,896,8963
6952,8059,414.745,-0.186251,861,9092
6962,8080,413.231,-0.151355,892,9191
6972,8100,413.251,0.00190899,856,9135
6982,8121,413.266,0.00155132,901,9129
6992,8142,413.279,0.00126067,822,9160
7002,8152,413.289,0.00102447,866,9825
7012,8175,413.297,0.000832525,910,9517
7022,8196,415.802,0.250489,923,9893
7032,8216,417.838,0.203558,961,9560
7042,8238,419.492,0.165419,991,10121
7052,8258,419.587,0.00952009,1044,9080
7062,8279,418.415,-0.11717,1049,10262
7072,8299,418.712,0.0296893,1047,8778
7082,8320,416.455,-0.225686,1059,10404
7092,8340,415.87,-0.0584952,1048,7380
7102,8360,414.146,-0.172442,991,9794
7112,8384,412.745,-0.140133,988,9166
7122,8404,415.353,0.260841,998,10435
7132,8424,417.473,0.21197,1005,8729
7142,8446,419.195,0.172255,959,10429
7152,8468,418.097,-0.109831,1079,8556
7162,8492,421.721,0.362423,998,8402
7172,8514,435.091,1.33693,878,8833
7182,8534,442.806,0.771518,860,8433
7192,8555,441.619,-0.118661,764,8556
7202,8576,432.476,-0.914312,669,8550
7212,8596,424.38,-0.809579,621,8242
7222,8618,419.708,-0.467194,630,8636
7232,8640,419.832,0.0123359,579,8772
7242,8661,422.722,0.289064,599,8470
7252,8682,427.21,0.448759,557,8531
7262,8704,426.98,-0.0229743,569,8495
7272,8724,426.848,-0.0132581,578,8427
7282,8748,423.952,-0.289596,574,8630
7292,8769,430.739,0.678714,556,8772
7302,8790,431.836,0.109729,611,8766
7312,8812,435.289,0.345268,598,8753
7322,8834,431.642,-0.364642,627,9024
7332,8854,432.357,0.0715165,648,8815
7342,8876,429.951,-0.240674,657,8772
7352,8897,428.562,-0.138889,646,8852
7362,8918,426.958,-0.160414,644,8790
7372,8940,426.903,-0.0054528,641,8766
7382,8962,426.859,-0.00443117,608,8901
7392,8983,428.072,0.121305,623,8809
7402,9004,429.058,0.0985776,605,8747
7412,9026,428.61,-0.0447981,608,8876
7422,9047,428.246,-0.0364047,603,8833
7432,9068,427.95,-0.029584,620,8821
7442,9092,427.709,-0.0240411,617,9172
7452,9114,430.012,0.230276,683,9271
7462,9136,433.133,0.312038,712,9234
7472,9157,436.917,0.378481,757,9301
7482,9178,436.246,-0.0671499,784,9437
7492,9200,434.451,-0.179475,849,9283
7502,9222,432.993,-0.145849,813,9357
7512,9244,433.056,0.00638368,837,9406
7522,9265,434.357,0.130094,823,9314
7532,9287,434.166,-0.0191867,836,9412
7542,9309,434.01,-0.0155919,808,9449
7552,9330,433.883,-0.0126706,832,9406
7562,9352,433.78,-0.0102966,807,9301
7572,9374,433.696,-0.00836746,799,9431
7582,9396,433.628,-0.00679974,800,9234
7592,9407,434.822,0.11938,828,9523
7602,9432,435.792,0.0970134,841,10041
7612,9453,440.328,0.453556,865,9880
7622,9475,442.764,0.243672,907,9917
7632,9496,444.745,0.198017,935,9874
7642,9518,441.358,-0.338708,963,10195
7652,9540,439.854,-0.150342,986,9714
7662,9563,438.632,-0.122174,974,10244
7672,9584,440.138,0.150529,974,9856
7682,9607,440.112,-0.00258011,982,10121
7692,9628,441.34,0.12281,973,9708
7702,9651,439.84,-0.150012,970,10373
7712,9673,441.119,0.127906,976,9308
7722,9696,440.909,-0.0209644,976,10509
7732,9717,443.237,0.232776,973,9406
7742,9740,442.631,-0.0606493,990,10644
7752,9763,443.387,0.0756202,1025,9123
7762,9788,444.001,0.061452,921,8722
7772,9810,449.497,0.549563,833,8544
7782,9833,452.714,0.321691,745,8790
7792,9855,455.328,0.261419,639,8649
7802,9878,453.705,-0.162279,541,8753
7812,9900,453.636,-0.006968,487,8704
7822,9922,452.33,-0.130569,502,8883
7832,9944,451.269,-0.106105,497,8704
7842,9966,449.157,-0.211132,503,8704
7852,9991,447.442,-0.171574,498,8858
7862,10014,449.795,0.23529,510,8883
7872,10036,452.956,0.316113,534,9043
7882,10060,455.525,0.256886,554,9234
7892,10072,457.417,0.18927,604,9794
7902,10094,461.329,0.39117,669,9862
7912,10128,463.586,0.225737,706,9542
7922,10140,461.13,-0.245658,757,9979
7932,10162,459.712,-0.141765,785,9831
7942,10184,458.894,-0.08181,803,10127
7952,10206,456.542,-0.235174,806,9751
7962,10230,449.546,-0.699605,800,9942
7972,10252,451.148,0.16016,792,9998
7982,10275,452.072,0.0924257,785,10028
7992,10300,455.425,0.335282,815,10078
8002,10322,460.179,0.475431,784,9111
8012,10347,462.923,0.274363,731,8649
8022,10370,470.145,0.72222,678,8741
8032,10392,468.674,-0.14711,617,8796
8042,10415,467.825,-0.0848944,541,8716
8052,10438,461.696,-0.612881,447,8704
8062,10460,458.159,-0.353683,445,8753
8072,10483,456.118,-0.204104,444,8698
8082,10506,454.941,-0.117785,451,8741
8092,10531,454.261,-0.0679716,439,8716
8102,10554,462.327,0.80661,456,8722
8112,10577,466.982,0.46548,460,8864
8122,10600,469.668,0.268621,471,8852
8132,10622,465.579,-0.408874,481,8778
8142,10646,460.4,-0.517899,490,8889
8152,10668,460.231,-0.0169254,482,8858
8162,10690,457.314,-0.291712,493,8766
8172,10714,455.63,-0.168342,475,8815
8182,10736,454.659,-0.0971473,482,8926
8192,10760,454.098,-0.056062,474,8741
8202,10782,459.414,0.531538,473,8913
8212,10806,456.842,-0.257149,471,8833
8222,10828,460.997,0.415494,481,8821
8232,10852,457.756,-0.324116,476,8864
8242,10874,461.524,0.376849,473,8907
8252,10897,458.06,-0.346417,498,8809
8262,10920,458.881,0.0820336,464,8833
8272,10946,456.535,-0.234605,487,8864
8282,10968,460.931,0.439647,495,8944
8292,10992,463.255,0.232368,514,9425
8302,11015,466.392,0.313738,543,9037
8312,11038,465.194,-0.119762,569,9178
8322,11061,465.47,0.0275826,602,9147
8332,11084,464.445,-0.102491,591,9123
8342,11107,463.613,-0.0832888,624,9166
8352,11130,462.936,-0.0676838,576,9141
8362,11154,462.386,-0.0550026,614,9228
8372,11176,463.188,0.0802089,557,8926
8382,11200,462.59,-0.0597253,564,9431
8392,11223,463.354,0.0763711,541,9092
8402,11234,462.726,-0.062844,576,9345
8412,11260,462.215,-0.0510696,602,10293
8422,11284,464.298,0.208311,642,10096
8432,11307,467.24,0.294188,674,9899
8442,11332,470.88,0.363976,695,9147
8452,11356,472.589,0.170875,648,8907
8462,11380,473.977,0.13886,621,8839
8472,11402,476.355,0.23775,536,8926
8482,11426,474.54,-0.181514,480,8759
8492,11448,473.064,-0.147505,408,8883
8502,11473,469.368,-0.369681,424,9024
8512,11498,470.111,0.0743006,405,8766
8522,11522,471.964,0.185286,438,8944
8532,11546,475.967,0.400383,413,8858
8542,11568,477.972,0.200462,449,8870
8552,11592,475.854,-0.211815,416,8901
8562,11616,474.133,-0.17213,450,8981
8572,11638,472.734,-0.13988,426,8803
8582,11662,471.597,-0.113672,434,8932
8592,11686,470.673,-0.0923745,421,8926
8602,11709,469.923,-0.0750672,431,8852
8612,11733,470.562,0.0639035,414,8944
8622,11756,471.081,0.0519306,418,8839
8632,11780,470.254,-0.0827053,421,8846
8642,11804,470.831,0.0576965,419,8950
8652,11827,471.3,0.0468866,420,8846
8662,11850,471.681,0.0381019,419,8858
8672,11876,470.741,-0.0939431,416,8827
8682,11902,472.476,0.173471,428,8870
8692,11926,477.633,0.515688,445,9203
8702,11950,483.073,0.543975,469,9363
8712,11974,484.995,0.192244,501,9246
8722,11997,484.059,-0.0935873,519,9252
8732,12020,482.05,-0.200959,536,9412
8742,12044,479.167,-0.288214,543,9203
8752,12068,476.825,-0.234214,531,9320
8762,12092,476.171,-0.0654257,526,9308
8772,12116,476.888,0.0717386,524,9178
8782,12139,477.471,0.0582977,522,9449
8792,12163,476.696,-0.0775311,521,9277
8802,12174,476.066,-0.063005,557,9671
8812,12202,473.056,-0.301013,580,10287
8822,12227,476.855,0.379916,591,9320
8832,12251,481.192,0.433641,584,8969
8842,12274,487.214,0.602207,545,9043
8852,12298,485.862,-0.135153,525,8938
8862,12322,483.515,-0.234737,490,8815
8872,12346,481.607,-0.190757,411,9037
8882,12370,481.306,-0.0301107,377,9055
8892,12394,481.061,-0.0244692,418,8907
8902,12418,480.862,-0.0198846,387,9111
8912,12444,480.701,-0.0161591,416,8667
8922,12467,483.068,0.236681,396,8716
8932,12494,483.742,0.0674303,403,8858
8942,12518,488.037,0.429515,407,9080
8952,12542,489.029,0.0992291,423,9049
8962,12566,491.085,0.205544,422,9289
8972,12590,489.008,-0.207685,461,8975
8982,12614,487.32,-0.168774,464,8969
8992,12638,485.949,-0.137152,473,9166
9002,12661,484.834,-0.111456,468,8778
9012,12686,482.679,-0.21548,488,9123
9022,12710,482.177,-0.0502012,436,9289
9032,12734,481.769,-0.0407955,492,9074
9042,12758,482.687,0.0917541,453,9184
9052,12782,482.184,-0.0503431,476,8975
9062,12806,481.774,-0.0409108,481,8876
9072,12834,481.442,-0.0332458,491,9221
9082,12857,486.168,0.472608,484,9271
9092,12881,488.76,0.259154,523,9357
9102,12906,490.866,0.210599,505,9505
9112,12930,488.83,-0.203577,550,9326
9122,12954,488.425,-0.0405288,536,9437
9132,12978,488.095,-0.0329354,566,9431
9142,13002,486.578,-0.151671,542,9240
9152,13027,485.346,-0.123254,539,9585
9162,13050,485.593,0.0247451,505,9314
9172,13075,484.545,-0.104797,519,9449
9182,13099,484.943,0.0397436,489,9480
9192,13123,484.017,-0.0926089,491,9351
9202,13136,484.513,0.0496484,525,10010
9212,13163,486.166,0.165253,539,10269
9222,13187,491.256,0.50901,575,10312
9232,13211,495.392,0.413642,619,10219
9242,13236,496.256,0.0863298,655,10460
9252,13260,494.459,-0.179657,697,10059
9262,13284,492.999,-0.145997,736,10490
9272,13308,491.813,-0.118643,729,10078
9282,13332,489.599,-0.22132,721,10324
9292,13357,487.801,-0.179854,723,10139
9302,13382,487.588,-0.0212504,712,10509
9312,13406,488.665,0.107637,722,9924
9322,13431,489.539,0.0874705,710,10546
9332,13454,490.25,0.071082,726,10016
9342,13480,488.33,-0.192048,710,10361
9352,13507,489.267,0.0937462,694,9351
9362,13532,492.527,0.325994,607,9147
9372,13558,497.674,0.514729,562,8957
9382,13583,501.857,0.41829,486,9135
9392,13607,503.891,0.203394,446,9037
9402,13632,502.246,-0.16457,369,9178
9412,13656,498.476,-0.376916,388,9030
9422,13680,493.482,-0.499456,379,9024
9432,13706,490.6,-0.288228,404,9160
9442,13730,491.756,0.115614,379,9074
9452,13755,492.423,0.0667188,407,9141
9462,13782,495.627,0.320447,386,9067
9472,13807,500.296,0.46687,408,9055
9482,13834,505.81,0.551367,400,9295
9492,13858,514.631,0.882074,444,9480
9502,13882,511.262,-0.336805,450,9320
9512,13908,506.499,-0.47631,473,9640
9522,13932,500.931,-0.556815,488,9338
9532,13957,497.718,-0.321328,503,9468
9542,13982,498.683,0.0965122,478,9609
9552,14006,496.421,-0.22625,484,9443
9562,14032,495.115,-0.130565,476,9628
9572,14056,497.181,0.206598,473,9523
9582,14068,495.554,-0.162721,507,9936
9592,14096,495.138,-0.0416007,535,10441
9602,14124,497.298,0.216006,553,9499
9612,14148,504.049,0.67516,540,9141
9622,14173,509.536,0.548663,511,9209
9632,14198,510.247,0.0711469,491,9135
9642,14222,507.078,-0.316902,451,8950
9652,14248,504.503,-0.257527,375,9166
9662,14273,503.659,-0.0843709,345,9455
9672,14297,502.974,-0.0685633,407,9129
9682,14322,502.417,-0.0557173,366,9320
9692,14350,500.715,-0.170184,403,8938
9702,14376,503.079,0.23642,392,9092
9712,14402,507.498,0.441937,408,9375
9722,14426,512.339,0.484042,378,8950
9732,14452,511.276,-0.106273,395,9240
9742,14478,510.412,-0.0863614,379,9474
9752,14502,509.711,-0.0701808,397,9215
9762,14528,509.14,-0.0570318,384,9332
9772,14552,508.677,-0.0463463,405,9178
9782,14576,505.802,-0.287475,413,9215
9792,14604,503.466,-0.233614,421,9277
9802,14617,504.066,0.0599681,456,9696
9812,14645,507.051,0.298545,480,10398
9822,14670,514.473,0.742235,505,9714
9832,14694,516.758,0.228451,547,10712
9842,14720,516.116,-0.0641636,581,9967
9852,14746,513.097,-0.301954,652,10792
9862,14770,511.892,-0.120474,668,9745
9872,14796,510.913,-0.0979022,677,10780
9882,14820,510.117,-0.0795593,704,9745
9892,14846,506.973,-0.314466,704,10829
9902,14870,506.915,-0.00573507,715,10238
9912,14898,504.371,-0.254473,653,9566
9922,14926,507.299,0.29283,627,9228
9932,14952,512.177,0.487778,537,9166
9942,14977,518.639,0.646201,489,9351
9952,15002,522.034,0.339514,431,9172
9962,15027,515.535,-0.649908,371,9147
9972,15052,508.965,-0.656995,351,9314
9982,15078,505.173,-0.37914,361,9258
9992,15103,505.805,0.0631498,365,9184
10002,15128,506.169,0.0364426,349,9301
10012,15154,506.38,0.0210304,368,9123
10022,15178,506.501,0.0121363,358,9172
10032,15207,503.752,-0.274941,361,9172
10042,15232,513.443,0.969116,364,9228
10052,15258,516.216,0.277315,376,9363
10062,15283,523.455,0.723924,367,9271
10072,15308,516.355,-0.710017,376,9283
10082,15334,512.258,-0.409738,370,9449
10092,15359,509.893,-0.236453,385,9246
10102,15384,508.529,-0.136453,376,9215
10112,15410,507.741,-0.0787444,379,9437
10122,15434,507.287,-0.045442,377,9240
10132,15460,504.205,-0.308169,377,9462
10142,15486,505.246,0.104106,370,9215
10152,15510,505.847,0.0600779,377,9197
10162,15537,506.194,0.0346699,369,9511
10172,15562,509.213,0.301952,375,9240
10182,15588,508.136,-0.107694,377,9320
10192,15613,508.25,0.0114188,378,9462
10202,15626,508.235,-0.00152429,436,10330
10212,15654,508.284,0.00490697,420,9763
10222,15680,511.728,0.344413,458,10638
10232,15704,515.776,0.40479,464,9653
10242,15730,516.568,0.0791365,499,10503
10252,15756,514.713,-0.185503,495,10139
10262,15781,513.205,-0.150747,527,10373
10272,15808,513.229,0.0024029,517,10096
10282,15832,514.498,0.126859,529,10724
10292,15858,513.03,-0.146722,523,9739
10302,15884,513.087,0.00567418,540,10632
10312,15909,511.884,-0.120295,514,9739
10322,15935,512.156,0.0271495,528,10638
10332,15961,512.376,0.0220628,523,10084
10342,15986,512.556,0.0179291,502,10361
10352,16012,512.701,0.0145699,493,10201
10362,16038,512.82,0.0118401,515,10712
10372,16069,512.916,0.00962176,501,9813
10382,16094,520.489,0.757256,509,9332
10392,16118,525.393,0.490471,472,9117
10402,16145,526.881,0.148764,463,9289
10412,16172,523.094,-0.378733,417,9566
10422,16198,522.514,-0.0579614,385,9431
10432,16223,527.09,0.457569,320,9295
10442,16248,524.091,-0.299835,350,9228
10452,16274,516.722,-0.736919,311,9437
10462,16300,512.469,-0.425263,360,9523
10472,16326,512.835,0.0365331,343,9203
10482,16354,515.865,0.303028,348,9240
10492,16383,523.253,0.738762,329,9197
10502,16408,535.974,1.27216,345,9357
10512,16435,540.496,0.452197,341,9548
10522,16460,540.286,-0.02099,348,9301
10532,16486,528.887,-1.13989,357,9505
10542,16512,525.129,-0.375867,375,9431
10552,16538,520.14,-0.498851,380,9375
10562,16564,520.081,-0.00593335,387,9591
10572,16589,520.047,-0.00342403,373,9240
10582,16616,517.208,-0.283921,383,9480
10592,16629,518.389,0.118099,411,10238
10602,16656,519.07,0.068153,428,10423
10612,16684,525.102,0.60322,429,10115
10622,16711,531.403,0.630053,433,9529
10632,16736,537.858,0.645537,413,9523
10642,16764,535.945,-0.191362,409,9646
10652,16790,534.84,-0.110432,392,9480
10662,16816,531.383,-0.345673,351,9597
10672,16842,532.208,0.0824631,321,9554
10682,16866,527.045,-0.516302,339,9536
10692,16894,518.427,-0.861839,333,9825
10702,16920,519.092,0.066538,347,9837
10712,16948,519.476,0.0383979,364,9431
10722,16974,530.975,1.14994,350,9449
10732,17000,531.973,0.0997195,354,9252
10742,17026,532.548,0.0575463,334,9455
10752,17052,527.241,-0.530681,350,9314
10762,17077,524.179,-0.306247,315,9295
10772,17104,519.592,-0.458675,333,9468
10782,17130,519.765,0.017252,309,9462
10792,17156,519.864,0.0099558,345,9462
10802,17182,522.741,0.28769,317,9351
10812,17208,521.582,-0.115924,346,9431
10822,17235,520.913,-0.0668977,313,9573
10832,17260,523.346,0.24334,364,9332
10842,17286,522.719,-0.0626948,324,9468
10852,17313,522.21,-0.0509483,365,9449
10862,17341,521.796,-0.0414027,328,9160
10872,17368,525.207,0.341073,356,9468
10882,17396,529.227,0.402076,318,9326
10892,17422,533.744,0.45165,341,9505
10902,17449,536.39,0.264587,339,9542
10912,17476,537.917,0.152689,370,9634
10922,17502,535.978,-0.193831,379,9560
10932,17528,534.86,-0.111857,403,9499
10942,17553,531.395,-0.346495,393,9462
10952,17580,523.756,-0.763847,403,9646
10962,17592,522.168,-0.158857,428,9899
10972,17621,515.612,-0.655564,424,10429
10982,17648,523.107,0.749466,427,10330
10992,17676,527.432,0.432504,419,9696
11002,17704,541.205,1.37737,404,9702
11012,17730,546.335,0.512911,392,9653
11022,17756,546.475,0.014047,386,9523
11032,17782,540.917,-0.555784,353,9690
11042,17808,532.071,-0.884623,323,9529
11052,17834,526.966,-0.5105,305,9628
11062,17860,524.02,-0.294601,321,9603
11072,17886,522.32,-0.170009,313,9622
11082,17913,521.339,-0.0981092,333,9825
11092,17940,523.592,0.225328,323,9702
11102,17969,527.712,0.411978,330,9634
11112,17998,538.548,1.08358,332,9147
11122,18022,550.44,1.18921,327,9246
11132,18050,548.844,-0.159566,333,9511
11142,18076,545.104,-0.374028,317,9585
11152,18103,534.487,-1.06168,342,9548
11162,18130,536.818,0.233158,320,9437
11172,18156,535.345,-0.147393,356,9529
11182,18182,534.494,-0.0850582,332,9499
11192,18208,531.184,-0.331031,373,9425
11202,18237,526.454,-0.472977,354,9566
11212,18264,532.183,0.572888,372,9554
11222,18290,538.308,0.612549,357,9449
11232,18317,541.843,0.353491,366,9683
11242,18344,538.244,-0.359897,356,9659
11252,18370,536.167,-0.20769,383,9634
11262,18396,534.969,-0.119854,367,9591
11272,18423,533.413,-0.155548,387,9646
11282,18450,532.149,-0.126404,386,9671
11292,18476,532.371,0.0221848,403,9511
11302,18501,532.551,0.0180283,380,9462
11312,18529,530.2,-0.235162,391,9696
11322,18555,529.538,-0.0661959,362,9542
11332,18582,529,-0.0537935,374,9616
11342,18608,531.061,0.206098,351,9443
11352,18634,530.238,-0.0823291,358,9474
11362,18648,529.569,-0.066904,383,10071
11372,18678,530.274,0.0705373,402,10731
11382,18706,535.843,0.556946,401,9961
11392,18734,542.867,0.70241,407,9677
11402,18758,548.576,0.570807,392,9560
11412,18786,545.72,-0.285577,384,9665
11422,18813,543.399,-0.232071,369,9714
11432,18840,540.264,-0.313497,320,9597
11442,18866,542.972,0.270777,285,9757
11452,18892,538.896,-0.40763,306,9739
11462,18920,533.724,-0.517181,295,9893
11472,18946,533.559,-0.016511,327,9751
11482,18972,533.463,-0.00952818,325,9819
11492,19000,533.408,-0.00549855,346,9930
11502,19028,533.377,-0.00317311,331,9573
11512,19056,538.997,0.562059,336,9573
11522,19082,547.88,0.888244,317,9449
11532,19108,547.367,-0.0512998,314,9369
11542,19136,541.432,-0.593494,304,9529
11552,19162,538.007,-0.342495,280,9511
11562,19189,536.03,-0.197648,272,9542
11572,19216,537.709,0.167886,282,9363
11582,19242,535.859,-0.185061,271,9449
11592,19268,534.791,-0.106795,279,9517
11602,19296,531.355,-0.343575,274,9523
11612,19322,532.192,0.083674,293,9609
11622,19349,532.674,0.0482868,290,9542
11632,19376,535.773,0.309811,310,9609
11642,19402,534.741,-0.103159,296,9659
11652,19432,534.477,-0.0263733,329,9308
11662,19459,538.01,0.353287,305,9523
11672,19486,540.881,0.287095,337,9499
11682,19512,544.463,0.358211,310,9431
11692,19539,542.378,-0.208528,340,9591
11702,19566,540.683,-0.169458,306,9616
11712,19592,539.306,-0.137709,348,9628
11722,19619,538.187,-0.111908,316,9468
11732,19646,537.278,-0.0909407,342,9628
11742,19673,536.539,-0.0739021,314,9665
11752,19700,537.187,0.0648504,367,9560
11762,19726,537.714,0.0527001,324,9579
11772,19754,536.893,-0.08208,356,9622
11782,19782,537.475,0.0582047,333,9363
11792,19810,539.198,0.172206,349,9683
11802,19836,543.095,0.389754,324,9517
11812,19864,543.764,0.0669173,337,9640
11822,19892,544.308,0.0543798,321,9745
11832,19918,544.75,0.0441912,340,9603
11842,19944,545.109,0.0359116,337,9640
11852,19971,542.903,-0.220629,354,9665
11862,19998,539.861,-0.304199,346,9683
11872,20025,538.638,-0.122298,358,9696
11882,20051,538.893,0.025522,348,9548
11892,20079,537.851,-0.104166,353,9751
11902,20106,538.254,0.0402567,330,9597
11912,20133,538.581,0.0327142,340,9665
11922,20160,540.096,0.151491,326,9628
11932,20186,540.078,-0.00179837,331,9628
11942,20200,538.814,-0.126368,361,10269
11952,20230,539.036,0.0222147,380,10706
11962,20260,542.964,0.392771,378,9985
11972,20286,551.152,0.818807,390,9733
11982,20312,555.308,0.415583,380,9548
11992,20340,553.689,-0.161905,364,9653
12002,20368,549.875,-0.381383,347,9856
12012,20395,549.274,-0.0601149,298,9745
12022,20422,550.035,0.0760544,272,9726
12032,20448,549.404,-0.0631013,279,9683
12042,20476,546.393,-0.301091,270,9837
12052,20503,545.195,-0.119773,293,9942
12062,20530,544.222,-0.0973322,298,9887
12072,20560,544.68,0.0458101,300,9677
12082,20589,547.55,0.28704,302,9332
12092,20616,552.381,0.483073,300,9597
12102,20644,556.306,0.392564,312,9591
12112,20670,557.869,0.156205,296,9548
12122,20698,550.312,-0.755692,310,9659
12132,20725,548.77,-0.154152,289,9523
12142,20752,545.061,-0.370903,312,9609
12152,20779,545.74,0.0679033,300,9560
12162,20806,543.313,-0.242759,306,9653
12172,20836,541.912,-0.140092,292,9529
12182,20850,549.561,0.76499,339,10355
12192,20878,556.796,0.723408,334,10306
12202,20906,563.79,0.699411,335,10053
12212,20934,562.187,-0.160272,349,9911
12222,20962,561.262,-0.0924904,342,10102
12232,20988,560.728,-0.0533746,410,10903
12242,21016,554.781,-0.594692,412,10355
12252,21043,551.35,-0.343186,417,10108
12262,21070,546.55,-0.479992,420,10860
12272,21098,546.599,0.00495027,458,10595
12282,21124,546.628,0.00285671,445,10540
12292,21155,543.825,-0.280296,412,10293
12302,21182,553.485,0.966026,418,9819
12312,21208,556.24,0.275532,386,9770
12322,21237,557.83,0.159004,367,9893
12332,21264,553.109,-0.472131,339,9702
12342,21292,550.384,-0.272459,310,9844
12352,21318,554.451,0.406659,262,9665
12362,21346,548.339,-0.611159,277,9825
12372,21373,547.632,-0.0707443,270,9825
12382,21400,544.404,-0.32277,273,9671
12392,21428,545.361,0.09568,282,9825
12402,21455,545.913,0.0552152,259,9880
12412,21482,546.232,0.0318637,283,9924
12422,21510,546.416,0.018388,278,9714
12432,21536,546.522,0.0106114,272,9690
12442,21564,543.764,-0.275821,276,9991
12452,21594,544.991,0.122773,289,9634
12462,21622,551.339,0.63474,284,9603
12472,21652,560.641,0.930188,273,9499
12482,21678,571.648,1.10069,291,9609
12492,21707,566.722,-0.492594,292,9751
12502,21734,566.698,-0.00232241,301,9677
12512,21761,558.227,-0.847175,293,9665
12522,21788,556.157,-0.206945,317,9671
12532,21816,549.324,-0.683314,292,9579
12542,21844,548.2,-0.112384,322,9659
12552,21870,550.371,0.21709,287,9566
12562,21898,548.804,-0.156666,296,9665
12572,21926,547.9,-0.0904092,286,9653
12582,21939,547.379,-0.0521736,317,10016
12592,21970,547.078,-0.0301084,331,10564
12602,21997,555.362,0.82846,327,10213
12612,22025,557.324,0.196145,344,10663
12622,22055,564.094,0.677082,341,10213
12632,22082,565.182,0.108787,354,10016
12642,22110,565.81,0.062779,352,10016
12652,22137,566.172,0.0362287,355,9967
12662,22165,557.923,-0.824928,344,10053
12672,22192,555.982,-0.194107,351,10078
12682,22220,552.042,-0.393961,313,10022
12692,22247,552.588,0.0545974,339,10108
12702,22274,550.084,-0.250438,330,9985
12712,22306,548.639,-0.144523,332,10071
12722,22332,559.083,1.04438,333,9844
12732,22362,562.29,0.320747,312,9677
12742,22390,572.599,1.03093,312,9696
12752,22418,567.271,-0.532847,279,9634
12762,22446,569.835,0.256393,286,9665
12772,22472,565.675,-0.41593,260,9603
12782,22500,557.636,-0.803916,261,9665
12792,22528,552.997,-0.463926,252,9733
12802,22556,550.32,-0.267723,273,9683
12812,22584,554.414,0.409392,263,9825
12822,22614,556.776,0.236253,278,9517
12832,22628,563.779,0.700227,297,9998
12842,22658,567.819,0.404089,321,10650
12852,22685,575.79,0.797083,315,10170
12862,22713,571.932,-0.385853,326,10558
12872,22740,569.705,-0.222669,332,10416
12882,22768,559.962,-0.974333,337,10386
12892,22796,558.72,-0.124189,358,10626
12902,22823,557.711,-0.100921,334,10034
12912,22851,555.859,-0.185123,354,10706
12922,22878,554.791,-0.106831,343,10238
12932,22906,551.355,-0.343595,353,10700
12942,22940,552.192,0.0836622,344,10213
12952,22967,569.591,1.73995,349,9917
12962,22996,579.632,1.00409,337,9930
12972,23022,588.246,0.86139,335,9831
12982,23050,570.661,-1.75847,318,9930
12992,23078,563.333,-0.732835,315,9745
13002,23106,556.285,-0.704851,250,9831
13012,23134,557.856,0.157133,274,9942
13022,23160,558.763,0.0906785,257,9856
13032,23188,553.647,-0.511561,278,10053
13042,23217,550.695,-0.295213,267,10016
13052,23244,551.811,0.111583,285,10010
13062,23272,555.274,0.346338,288,9924
13072,23302,557.273,0.199865,281,9665
13082,23330,561.246,0.397284,282,9726
13092,23358,566.358,0.511211,270,9696
13102,23386,569.308,0.295011,264,9683
13112,23414,567.564,-0.174391,263,9529
13122,23441,566.147,-0.141717,249,9597
13132,23470,563.746,-0.240071,244,9677
13142,23497,563.044,-0.0701855,244,9751
13152,23525,561.225,-0.181942,240,9733
13162,23552,560.995,-0.0229471,248,9597
13172,23580,558.311,-0.26846,242,9702
13182,23608,557.378,-0.0932555,249,9770
13192,23636,556.62,-0.0757832,255,9646
13202,23664,557.254,0.0633217,255,9776
13212,23694,557.768,0.0514578,254,9529
13222,23723,560.684,0.291629,257,9677
13232,23750,564.303,0.361896,265,9665
13242,23778,565.995,0.169185,263,9622
13252,23806,564.872,-0.112326,282,9776
13262,23834,562.71,-0.216187,264,9850
13272,23862,562.202,-0.0507759,288,9850
13282,23889,561.79,-0.0412625,279,9597
13292,23916,560.205,-0.158438,290,9665
13302,23945,557.669,-0.253659,273,9825
13312,23973,556.856,-0.0812276,296,9782
13322,24001,557.445,0.0588974,272,9757
13332,24028,559.173,0.172769,302,9708
13342,24056,558.079,-0.109414,285,9745
13352,24070,557.19,-0.088914,337,10466
13362,24102,556.467,-0.0722551,329,10423
13372,24132,562.125,0.565814,315,10287
13382,24160,569.222,0.709616,330,9973
13392,24188,574.988,0.576663,311,10084
13402,24216,574.678,-0.0310055,311,10096
13412,24243,571.928,-0.275009,321,9985
13422,24272,568.444,-0.34839,317,10102
13432,24300,566.862,-0.158209,287,10047
13442,24328,563.96,-0.290209,304,10158
13452,24356,565.105,0.114471,312,10102
13462,24382,562.946,-0.215886,308,10133
13472,24415,556.061,-0.688474,310,10078
13482,24442,566.185,1.01242,305,9850
13492,24470,569.208,0.302304,291,9967
13502,24498,576.592,0.738344,279,9733
13512,24525,566.755,-0.98364,262,9831
13522,24554,561.079,-0.567641,252,9979
13532,24582,560.623,-0.0456307,232,10028
13542,24610,560.359,-0.0263327,250,9874
13552,24638,563.027,0.266749,242,9819
13562,24666,561.747,-0.128009,245,9905
13572,24694,561.008,-0.0738717,239,9967
13582,24722,560.582,-0.0426301,244,9930
